Method,Name,Error,Occurrences
GET,/Pedidos/5925,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",5
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 9'),170
GET,/Categorias,HTTPError('500 Server Error: Internal Server Error for url: /Categorias'),5
GET,/Mesas,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",8
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 7'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 1'),162
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 10'),190
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 13'),156
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 8'),164
GET,/Pedidos/5925,"ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x....>, 'Connection to 192.168.100.15 timed out. (connect timeout=None)')",42
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 1'),148
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 12'),151
GET,/Categorias,RemoteDisconnected('Remote end closed connection without response'),4153
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 2'),146
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 13'),164
GET,/Mesas,"ConnectionResetError(10054, 'Se ha forzado la interrupción de una conexión existente por el host remoto', None, 10054, None)",1
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 5'),103
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 8'),102
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 5'),156
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 5'),146
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 1'),123
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 12'),159
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 9'),151
GET,/Productos,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",13
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 10'),98
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 1'),214
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 2'),99
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 8'),149
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 4'),195
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 11'),149
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 2'),192
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 7'),123
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 3'),199
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 5'),189
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 13'),163
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 6'),99
GET,/Pedidos/5925,"ConnectionAbortedError(10053, 'Se ha anulado una conexión establecida por el software en su equipo host', None, 10053, None)",23
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 9'),111
PUT,Abrir Mesa,CatchResponseError('Fallo al abrir mesa 4'),97
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 11'),164
GET,/Productos,RemoteDisconnected('Remote end closed connection without response'),887
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 11'),165
POST,Agregar Item,CatchResponseError('Fallo al agregar item 1 en mesa 13'),167
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 4'),173
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 2'),149
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 5'),162
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 8'),125
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 1'),158
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 5'),160
POST,Agregar Item,CatchResponseError('Fallo al agregar item 3 en mesa 8'),145
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 4'),155
PUT,Cerrar Mesa,CatchResponseError('Fallo al cerrar mesa 11'),194
POST,Agregar Item,CatchResponseError('Fallo al agregar item 4 en mesa 3'),171
POST,Agregar Item,CatchResponseError('Fallo al agregar item 2 en mesa 7'),171
